date,product,category,units_sold,revenue,price,discount_pct,ad_spend,promo
2024-07-03,Электрический чайник,Кухня,68,228959.40,3367.05,0.00,144.68,false
2024-07-03,Кофеварка,Кухня,31,297912.79,9610.09,0.00,73.82,true
2024-07-03,Увлажнитель воздуха,Дом и быт,36,210161.52,5837.82,0.00,78.95,false
2024-07-03,Набор посуды,Дом и быт,32,198640.64,6207.52,0.00,118.79,false
2024-07-03,Фен,Красота,46,199939.92,4346.52,0.00,163.30,false
2024-07-04,Робот-пылесос,Электроника,35,875072.10,25002.06,0.00,108.20,false
2024-07-04,Электрический чайник,Кухня,86,251676.42,3658.08,20.00,130.67,true
2024-07-04,Кофеварка,Кухня,29,224478.85,8413.75,8.00,75.22,false
2024-07-04,Увлажнитель воздуха,Дом и быт,34,203232.28,5977.42,0.00,95.08,false
2024-07-04,Набор посуды,Дом и быт,35,223212.85,6377.51,0.00,123.13,false
2024-07-04,Фен,Красота,75,271385.25,4020.52,10.00,141.47,false
2024-07-05,Робот-пылесос,Электроника,33,884512.20,26803.40,0.00,111.98,true
2024-07-05,Электрический чайник,Кухня,65,216713.25,3509.53,5.00,145.03,true
2024-07-05,Кофеварка,Кухня,24,199399.20,8308.30,0.00,77.11,false
2024-07-05,Увлажнитель воздуха,Дом и быт,39,190228.74,5301.80,8.00,100.96,false
2024-07-05,Набор посуды,Дом и быт,36,223144.56,6737.46,8.00,95.45,false
2024-07-05,Фен,Красота,72,294783.84,4094.22,0.00,154.10,false
2024-07-06,Робот-пылесос,Электроника,29,764646.19,26367.11,0.00,126.15,false
2024-07-06,Электрический чайник,Кухня,46,149732.76,3255.06,0.00,145.80,false
2024-07-06,Кофеварка,Кухня,18,173800.26,9655.57,0.00,85.60,false
2024-07-06,Увлажнитель воздуха,Дом и быт,42,247218.30,5886.15,0.00,100.99,false
2024-07-06,Набор посуды,Дом и быт,92,500894.92,6805.64,20.00,114.57,true
2024-07-06,Фен,Красота,69,280752.72,4068.88,0.00,139.53,false
2024-07-07,Робот-пылесос,Электроника,27,772788.60,28621.80,0.00,125.78,false
2024-07-07,Электрический чайник,Кухня,66,212754.96,3684.06,12.50,112.26,false
2024-07-07,Кофеварка,Кухня,38,293341.00,8822.29,12.50,85.30,false
2024-07-07,Увлажнитель воздуха,Дом и быт,62,308660.80,6223.00,20.00,87.47,false
2024-07-07,Набор посуды,Дом и быт,48,323654.88,6742.81,0.00,115.94,false
2024-07-07,Фен,Красота,55,231087.45,4201.59,0.00,153.07,false
2024-07-08,Робот-пылесос,Электроника,30,832181.10,27739.37,0.00,103.74,true
2024-07-08,Электрический чайник,Кухня,67,235478.20,3514.60,0.00,112.03,false
2024-07-08,Кофеварка,Кухня,31,271361.60,8753.60,0.00,98.63,false
2024-07-08,Увлажнитель воздуха,Дом и быт,42,252366.66,6008.73,0.00,92.35,false
2024-07-08,Набор посуды,Дом и быт,44,283598.48,6445.42,0.00,127.07,false
2024-07-08,Фен,Красота,62,250477.52,4039.96,0.00,174.67,false
2024-07-09,Робот-пылесос,Электроника,37,838001.90,26645.53,15.00,103.08,false
2024-07-09,Электрический чайник,Кухня,52,170944.80,3287.40,0.00,108.91,false
2024-07-09,Кофеварка,Кухня,27,251929.71,9330.73,0.00,78.80,false
2024-07-09,Увлажнитель воздуха,Дом и быт,40,224246.80,5606.17,0.00,93.28,false
2024-07-09,Набор посуды,Дом и быт,39,241779.33,7085.11,12.50,122.11,false
2024-07-09,Фен,Красота,53,236343.43,4459.31,0.00,177.27,false
2024-07-10,Робот-пылесос,Электроника,34,784884.22,25092.20,8.00,109.05,false
2024-07-10,Электрический чайник,Кухня,63,234646.02,3724.54,0.00,128.54,false
2024-07-10,Кофеварка,Кухня,29,276911.14,9548.66,0.00,81.67,false
2024-07-10,Увлажнитель воздуха,Дом и быт,44,243344.64,5530.56,0.00,112.19,false
2024-07-10,Набор посуды,Дом и быт,39,234246.48,6528.61,8.00,100.95,false
2024-07-10,Фен,Красота,55,243927.75,4435.05,0.00,156.10,false
2024-07-11,Робот-пылесос,Электроника,33,820497.48,28415.50,12.50,119.55,false
2024-07-11,Электрический чайник,Кухня,76,209186.96,3440.57,20.00,97.96,false
2024-07-11,Кофеварка,Кухня,27,242415.99,8978.37,0.00,79.91,false
2024-07-11,Увлажнитель воздуха,Дом и быт,37,197655.48,5342.04,0.00,100.59,false
2024-07-11,Набор посуды,Дом и быт,41,215961.35,6584.19,20.00,107.58,false
2024-07-11,Фен,Красота,70,289574.60,4596.42,10.00,180.11,true
2024-07-12,Робот-пылесос,Электроника,26,620572.94,27277.94,12.50,122.21,false
2024-07-12,Электрический чайник,Кухня,44,151033.52,3432.58,0.00,151.03,false
2024-07-12,Кофеварка,Кухня,31,252909.47,9323.85,12.50,93.82,false
2024-07-12,Увлажнитель воздуха,Дом и быт,31,170872.62,5512.02,0.00,103.68,false
2024-07-12,Набор посуды,Дом и быт,44,273082.48,6896.02,10.00,124.99,true
2024-07-12,Фен,Красота,75,280338.00,4397.46,15.00,153.41,false
2024-07-13,Робот-пылесос,Электроника,24,594636.24,24776.51,0.00,103.56,false
2024-07-13,Электрический чайник,Кухня,58,188244.80,3245.60,0.00,148.13,false
2024-07-13,Кофеварка,Кухня,28,238857.08,8530.61,0.00,71.03,false
2024-07-13,Увлажнитель воздуха,Дом и быт,46,286921.78,6237.43,0.00,101.89,false
2024-07-13,Набор посуды,Дом и быт,43,279328.86,6496.02,0.00,132.69,false
2024-07-13,Фен,Красота,94,388609.16,4134.14,0.00,168.96,false
2024-07-14,Робот-пылесос,Электроника,33,779265.30,25667.50,8.00,105.76,false
2024-07-14,Электрический чайник,Кухня,67,213514.93,3186.79,0.00,99.72,false
2024-07-14,Кофеварка,Кухня,39,298909.26,8759.24,12.50,81.05,true
2024-07-14,Увлажнитель воздуха,Дом и быт,49,302979.74,6183.26,0.00,120.93,false
2024-07-14,Набор посуды,Дом и быт,43,261672.20,6085.40,0.00,128.16,false
2024-07-14,Фен,Красота,67,278283.16,4746.83,12.50,176.33,false
2024-07-15,Робот-пылесос,Электроника,24,686621.04,28609.21,0.00,110.41,false
2024-07-15,Электрический чайник,Кухня,39,145276.95,3725.05,0.00,114.41,false
2024-07-15,Кофеварка,Кухня,33,316053.54,9577.38,0.00,97.01,true
2024-07-15,Увлажнитель воздуха,Дом и быт,45,279725.40,6216.12,0.00,110.17,false
2024-07-15,Набор посуды,Дом и быт,47,268384.10,6344.78,10.00,129.84,false
2024-07-15,Фен,Красота,79,322110.65,4077.35,0.00,162.45,true
2024-07-16,Робот-пылесос,Электроника,22,630754.74,28670.67,0.00,98.65,false
2024-07-16,Электрический чайник,Кухня,63,198991.17,3158.59,0.00,137.44,false
2024-07-16,Кофеварка,Кухня,34,317850.36,9348.54,0.00,73.30,false
2024-07-16,Увлажнитель воздуха,Дом и быт,32,192515.52,6016.11,0.00,100.35,false
2024-07-16,Набор посуды,Дом и быт,49,290253.95,6581.72,10.00,112.78,false
2024-07-16,Фен,Красота,51,217555.80,4739.78,10.00,141.06,false
2024-07-17,Робот-пылесос,Электроника,32,817400.00,25543.75,0.00,102.51,false
2024-07-17,Электрический чайник,Кухня,61,208811.54,3423.14,0.00,144.08,false
2024-07-17,Кофеварка,Кухня,30,281446.20,9381.54,0.00,68.41,true
2024-07-17,Увлажнитель воздуха,Дом и быт,41,228776.72,5579.92,0.00,84.55,false
2024-07-17,Набор посуды,Дом и быт,35,243475.05,6956.43,0.00,116.43,false
2024-07-17,Фен,Красота,42,190425.90,4533.95,0.00,172.60,false
2024-07-18,Робот-пылесос,Электроника,26,661914.24,25458.24,0.00,96.81,false
2024-07-18,Электрический чайник,Кухня,55,178644.40,3608.98,10.00,110.10,false
2024-07-18,Кофеварка,Кухня,27,259664.40,9617.20,0.00,88.20,true
2024-07-18,Увлажнитель воздуха,Дом и быт,33,163161.57,5374.23,8.00,122.05,false
2024-07-18,Набор посуды,Дом и быт,26,185810.30,7146.55,0.00,117.14,false
2024-07-18,Фен,Красота,60,284928.00,4748.80,0.00,138.40,false
2024-07-19,Робот-пылесос,Электроника,34,841151.84,24739.76,0.00,97.18,true
2024-07-19,Электрический чайник,Кухня,40,139895.60,3497.39,0.00,98.77,false
2024-07-19,Кофеварка,Кухня,26,213298.28,8635.56,5.00,74.30,false
2024-07-19,Увлажнитель воздуха,Дом и быт,42,242688.60,5778.30,0.00,90.07,true
2024-07-19,Набор посуды,Дом и быт,44,257137.76,6352.22,8.00,104.56,false
2024-07-19,Фен,Красота,77,324611.21,4215.73,0.00,178.24,true
2024-07-20,Робот-пылесос,Электроника,31,660440.43,26630.67,20.00,105.59,false
2024-07-20,Электрический чайник,Кухня,43,148561.99,3454.93,0.00,139.14,false
2024-07-20,Кофеварка,Кухня,24,210901.92,8787.58,0.00,97.03,false
2024-07-20,Увлажнитель воздуха,Дом и быт,54,303580.44,5621.86,0.00,100.89,false
2024-07-20,Набор посуды,Дом и быт,79,427989.61,6771.98,20.00,113.87,true
2024-07-20,Фен,Красота,71,324318.77,4567.87,0.00,167.59,false
2024-07-21,Робот-пылесос,Электроника,34,931063.14,27384.21,0.00,109.91,true
2024-07-21,Электрический чайник,Кухня,63,194528.25,3356.25,8.00,136.39,false
2024-07-21,Кофеварка,Кухня,26,238244.50,9163.25,0.00,74.56,false
2024-07-21,Увлажнитель воздуха,Дом и быт,49,288406.16,5885.84,0.00,91.00,false
2024-07-21,Набор посуды,Дом и быт,53,330744.91,6568.92,5.00,136.92,false
2024-07-21,Фен,Красота,94,365895.00,4097.37,5.00,167.96,true
2024-07-22,Робот-пылесос,Электроника,22,614508.62,27932.21,0.00,108.90,false
2024-07-22,Электрический чайник,Кухня,49,165750.83,3382.67,0.00,107.22,false
2024-07-22,Кофеварка,Кухня,33,254886.39,8827.24,12.50,87.25,false
2024-07-22,Увлажнитель воздуха,Дом и быт,37,212438.83,5741.59,0.00,91.94,false
2024-07-22,Набор посуды,Дом и быт,45,279011.25,6200.25,0.00,111.38,false
2024-07-22,Фен,Красота,66,298339.80,4520.30,0.00,186.16,false
2024-07-23,Робот-пылесос,Электроника,19,535744.14,28197.06,0.00,114.13,false
2024-07-23,Электрический чайник,Кухня,51,173834.01,3408.51,0.00,137.52,false
2024-07-23,Кофеварка,Кухня,38,308588.88,8120.76,0.00,79.95,false
2024-07-23,Увлажнитель воздуха,Дом и быт,27,162941.22,6034.86,0.00,96.23,false
2024-07-23,Набор посуды,Дом и быт,33,225137.22,6822.34,0.00,128.79,false
2024-07-23,Фен,Красота,45,190984.05,4244.09,0.00,187.99,false
2024-07-24,Робот-пылесос,Электроника,29,840357.07,28977.83,0.00,90.89,true
2024-07-24,Электрический чайник,Кухня,71,205006.11,3396.96,15.00,106.14,false
2024-07-24,Кофеварка,Кухня,23,222855.74,9689.38,0.00,83.08,false
2024-07-24,Увлажнитель воздуха,Дом и быт,28,169487.36,6053.12,0.00,116.40,false
2024-07-24,Набор посуды,Дом и быт,35,228566.10,6530.46,0.00,117.55,false
2024-07-24,Фен,Красота,60,258654.60,4310.91,0.00,174.76,false
2024-07-25,Робот-пылесос,Электроника,38,990268.22,26059.69,0.00,94.66,true
2024-07-25,Электрический чайник,Кухня,58,181987.18,3137.71,0.00,115.56,false
2024-07-25,Кофеварка,Кухня,29,236308.82,9312.66,12.50,79.66,false
2024-07-25,Увлажнитель воздуха,Дом и быт,38,210733.94,5545.63,0.00,104.31,false
2024-07-25,Набор посуды,Дом и быт,34,214835.80,6318.70,0.00,126.19,false
2024-07-25,Фен,Красота,60,247002.00,4116.70,0.00,185.49,false
2024-07-26,Робот-пылесос,Электроника,30,679480.50,25884.97,12.50,94.26,false
2024-07-26,Электрический чайник,Кухня,56,175572.88,3135.23,0.00,101.78,false
2024-07-26,Кофеварка,Кухня,29,222495.25,9026.18,15.00,90.93,false
2024-07-26,Увлажнитель воздуха,Дом и быт,26,156682.50,6026.25,0.00,95.30,false
2024-07-26,Набор посуды,Дом и быт,39,277249.83,7108.97,0.00,138.41,false
2024-07-26,Фен,Красота,62,288502.12,4653.26,0.00,183.79,false
2024-07-27,Робот-пылесос,Электроника,26,649868.44,27168.42,8.00,98.33,false
2024-07-27,Электрический чайник,Кухня,47,162543.86,3458.38,0.00,93.15,false
2024-07-27,Кофеварка,Кухня,23,202330.31,8796.97,0.00,84.10,false
2024-07-27,Увлажнитель воздуха,Дом и быт,66,304650.06,5769.88,20.00,106.30,false
2024-07-27,Набор посуды,Дом и быт,59,368456.18,6788.06,8.00,120.48,false
2024-07-27,Фен,Красота,55,251956.10,4581.02,0.00,168.40,false
2024-07-28,Робот-пылесос,Электроника,24,635448.00,26477.00,0.00,102.49,false
2024-07-28,Электрический чайник,Кухня,61,206247.10,3675.11,8.00,128.23,false
2024-07-28,Кофеварка,Кухня,30,283232.40,9441.08,0.00,92.94,true
2024-07-28,Увлажнитель воздуха,Дом и быт,57,311983.80,5473.40,0.00,92.48,false
2024-07-28,Набор посуды,Дом и быт,55,373027.60,6782.32,0.00,125.40,false
2024-07-28,Фен,Красота,61,266866.46,4755.28,8.00,178.85,false
2024-07-29,Робот-пылесос,Электроника,26,719593.94,27676.69,0.00,92.60,false
2024-07-29,Электрический чайник,Кухня,56,201894.56,3605.26,0.00,103.92,false
2024-07-29,Кофеварка,Кухня,32,306968.96,9592.78,0.00,92.30,false
2024-07-29,Увлажнитель воздуха,Дом и быт,57,320585.67,5624.31,0.00,119.59,false
2024-07-29,Набор посуды,Дом и быт,36,241755.84,6715.44,0.00,143.96,false
2024-07-29,Фен,Красота,61,251094.91,4116.31,0.00,168.08,false
2024-07-30,Робот-пылесос,Электроника,28,710933.72,25390.49,0.00,89.84,false
2024-07-30,Электрический чайник,Кухня,87,229633.89,3299.34,20.00,108.56,false
2024-07-30,Кофеварка,Кухня,36,276695.28,8783.98,12.50,93.38,true
2024-07-30,Увлажнитель воздуха,Дом и быт,47,257444.85,5477.55,0.00,103.12,false
2024-07-30,Набор посуды,Дом и быт,42,289845.78,6901.09,0.00,137.24,false
2024-07-30,Фен,Красота,45,216694.35,4815.43,0.00,182.33,false
2024-07-31,Робот-пылесос,Электроника,41,854246.07,24512.08,15.00,99.49,true
2024-07-31,Электрический чайник,Кухня,64,215808.00,3372.00,0.00,130.52,false
2024-07-31,Кофеварка,Кухня,32,288232.64,9007.27,0.00,95.78,false
2024-07-31,Увлажнитель воздуха,Дом и быт,29,163351.49,5632.81,0.00,129.64,false
2024-07-31,Набор посуды,Дом и быт,33,230666.04,6989.88,0.00,115.07,false
2024-07-31,Фен,Красота,43,206737.12,4807.84,0.00,184.53,false
2024-08-01,Робот-пылесос,Электроника,31,809394.50,26109.50,0.00,87.61,false
2024-08-01,Электрический чайник,Кухня,48,153302.40,3471.52,8.00,141.64,false
2024-08-01,Кофеварка,Кухня,24,219456.24,9144.01,0.00,85.11,false
2024-08-01,Увлажнитель воздуха,Дом и быт,34,188146.82,5533.73,0.00,101.81,true
2024-08-01,Набор посуды,Дом и быт,28,193107.60,6896.70,0.00,142.94,false
2024-08-01,Фен,Красота,61,273164.71,4478.11,0.00,154.13,false
2024-08-02,Робот-пылесос,Электроника,23,642611.49,27939.63,0.00,90.98,false
2024-08-02,Электрический чайник,Кухня,37,133900.04,3618.92,0.00,99.34,false
2024-08-02,Кофеварка,Кухня,21,200588.01,9551.81,0.00,75.21,false
2024-08-02,Увлажнитель воздуха,Дом и быт,45,216210.60,5652.56,15.00,111.18,false
2024-08-02,Набор посуды,Дом и быт,36,258867.00,7190.75,0.00,118.55,false
2024-08-02,Фен,Красота,79,331568.53,4197.07,0.00,151.71,false
2024-08-03,Робот-пылесос,Электроника,20,578151.20,28907.56,0.00,91.19,false
2024-08-03,Электрический чайник,Кухня,60,202267.80,3745.70,10.00,103.71,false
2024-08-03,Кофеварка,Кухня,23,205443.13,8932.31,0.00,72.24,false
2024-08-03,Увлажнитель воздуха,Дом и быт,49,292340.37,6280.14,5.00,113.92,false
2024-08-03,Набор посуды,Дом и быт,47,299578.94,6374.02,0.00,133.93,false
2024-08-03,Фен,Красота,121,412758.83,4264.03,20.00,193.74,true
2024-08-04,Робот-пылесос,Электроника,26,717271.88,27587.38,0.00,88.16,false
2024-08-04,Электрический чайник,Кухня,63,200594.52,3184.04,0.00,109.47,false
2024-08-04,Кофеварка,Кухня,27,218373.57,8791.21,8.00,71.31,false
2024-08-04,Увлажнитель воздуха,Дом и быт,46,291270.62,6331.97,0.00,99.27,false
2024-08-04,Набор посуды,Дом и быт,42,262484.88,6249.64,0.00,137.97,false
2024-08-04,Фен,Красота,80,329196.80,4472.78,8.00,183.57,false
2024-08-05,Робот-пылесос,Электроника,25,669839.00,26793.56,0.00,97.78,false
2024-08-05,Электрический чайник,Кухня,69,238010.67,3449.43,0.00,134.99,false
2024-08-05,Кофеварка,Кухня,33,322615.59,9776.23,0.00,95.14,false
2024-08-05,Увлажнитель воздуха,Дом и быт,48,286503.36,5968.82,0.00,106.39,false
2024-08-05,Набор посуды,Дом и быт,31,215353.28,6946.88,0.00,120.23,false
2024-08-05,Фен,Красота,72,294973.20,4096.85,0.00,153.49,true
2024-08-06,Робот-пылесос,Электроника,28,746252.64,28969.44,8.00,97.08,false
2024-08-06,Электрический чайник,Кухня,58,200167.86,3451.17,0.00,138.61,false
2024-08-06,Кофеварка,Кухня,33,300625.71,9109.87,0.00,72.01,true
2024-08-06,Увлажнитель воздуха,Дом и быт,43,218992.98,6366.07,20.00,119.08,false
2024-08-06,Набор посуды,Дом и быт,38,238760.08,6283.16,0.00,150.95,false
2024-08-06,Фен,Красота,55,219264.65,4556.15,12.50,197.11,false
2024-08-07,Робот-пылесос,Электроника,30,764560.50,25485.35,0.00,98.77,false
2024-08-07,Электрический чайник,Кухня,45,168660.00,3748.00,0.00,133.37,false
2024-08-07,Кофеварка,Кухня,29,241764.01,8336.69,0.00,94.37,false
2024-08-07,Увлажнитель воздуха,Дом и быт,36,221589.00,6155.25,0.00,120.86,false
2024-08-07,Набор посуды,Дом и быт,36,250325.28,6953.48,0.00,127.51,false
2024-08-07,Фен,Красота,59,247517.98,4195.22,0.00,186.88,false
2024-08-08,Робот-пылесос,Электроника,24,670722.72,27946.78,0.00,95.12,true
2024-08-08,Электрический чайник,Кухня,49,181632.71,3706.79,0.00,121.47,false
2024-08-08,Кофеварка,Кухня,26,251568.46,9675.71,0.00,82.27,false
2024-08-08,Увлажнитель воздуха,Дом и быт,41,229683.64,6089.18,8.00,99.33,false
2024-08-08,Набор посуды,Дом и быт,34,218076.00,6414.00,0.00,135.40,false
2024-08-08,Фен,Красота,43,196213.30,4563.10,0.00,169.73,false
2024-08-09,Робот-пылесос,Электроника,24,673849.20,28077.05,0.00,94.54,false
2024-08-09,Электрический чайник,Кухня,44,141722.68,3220.97,0.00,95.07,false
2024-08-09,Кофеварка,Кухня,23,223785.40,9729.80,0.00,83.23,false
2024-08-09,Увлажнитель воздуха,Дом и быт,38,209432.82,5511.39,0.00,125.51,false
2024-08-09,Набор посуды,Дом и быт,39,266495.97,7192.87,5.00,126.24,false
2024-08-09,Фен,Красота,75,266581.50,4062.19,12.50,161.46,false
2024-08-10,Робот-пылесос,Электроника,23,545000.41,25756.16,8.00,90.42,false
2024-08-10,Электрический чайник,Кухня,69,191388.75,3467.19,20.00,100.35,false
2024-08-10,Кофеварка,Кухня,22,211822.16,9628.28,0.00,89.32,false
2024-08-10,Увлажнитель воздуха,Дом и быт,45,237775.05,6216.34,15.00,98.31,false
2024-08-10,Набор посуды,Дом и быт,48,337515.84,7031.58,0.00,136.41,false
2024-08-10,Фен,Красота,94,353891.20,4429.17,15.00,197.51,false
2024-08-11,Робот-пылесос,Электроника,23,668660.83,29072.21,0.00,96.12,false
2024-08-11,Электрический чайник,Кухня,50,184739.00,3694.78,0.00,129.60,false
2024-08-11,Кофеварка,Кухня,31,264875.78,9287.37,8.00,98.51,false
2024-08-11,Увлажнитель воздуха,Дом и быт,54,319285.80,5912.70,0.00,117.88,false
2024-08-11,Набор посуды,Дом и быт,59,419983.24,7118.36,0.00,136.84,false
2024-08-11,Фен,Красота,72,305543.52,4243.66,0.00,194.66,false
2024-08-12,Робот-пылесос,Электроника,24,667627.68,27817.82,0.00,97.63,false
2024-08-12,Электрический чайник,Кухня,45,156753.00,3483.40,0.00,127.69,false
2024-08-12,Кофеварка,Кухня,32,274304.32,9023.17,5.00,102.07,false
2024-08-12,Увлажнитель воздуха,Дом и быт,46,276839.50,6335.00,5.00,102.08,false
2024-08-12,Набор посуды,Дом и быт,40,229442.00,7170.06,20.00,142.02,false
2024-08-12,Фен,Красота,80,309179.20,4546.75,15.00,162.97,false
2024-08-13,Робот-пылесос,Электроника,20,567996.80,28399.84,0.00,84.49,false
2024-08-13,Электрический чайник,Кухня,76,252809.44,3501.51,5.00,138.97,false
2024-08-13,Кофеварка,Кухня,44,365254.56,8738.15,5.00,84.49,false
2024-08-13,Увлажнитель воздуха,Дом и быт,43,252795.71,5878.97,0.00,112.30,false
2024-08-13,Набор посуды,Дом и быт,35,253303.40,7237.24,0.00,134.62,false
2024-08-13,Фен,Красота,51,216100.77,4460.29,5.00,176.85,false
2024-08-14,Робот-пылесос,Электроника,33,781612.26,24931.81,5.00,80.88,false
2024-08-14,Электрический чайник,Кухня,48,156232.32,3254.84,0.00,114.51,false
2024-08-14,Кофеварка,Кухня,35,253498.70,8520.97,15.00,102.94,false
2024-08-14,Увлажнитель воздуха,Дом и быт,43,242817.13,5646.91,0.00,136.77,false
2024-08-14,Набор посуды,Дом и быт,42,265695.78,6326.09,0.00,148.34,false
2024-08-14,Фен,Красота,49,201605.60,4114.40,0.00,188.28,false
2024-08-15,Робот-пылесос,Электроника,29,663750.84,28609.94,20.00,81.99,false
2024-08-15,Электрический чайник,Кухня,48,168594.72,3512.39,0.00,129.65,false
2024-08-15,Кофеварка,Кухня,27,222243.21,9683.80,15.00,84.31,true
2024-08-15,Увлажнитель воздуха,Дом и быт,40,217592.80,6216.94,12.50,124.18,false
2024-08-15,Набор посуды,Дом и быт,38,233843.26,6153.77,0.00,149.43,false
2024-08-15,Фен,Красота,72,303639.84,4217.22,0.00,181.87,false
2024-08-16,Робот-пылесос,Электроника,28,714661.92,28359.60,10.00,80.43,false
2024-08-16,Электрический чайник,Кухня,39,134110.86,3438.74,0.00,115.58,false
2024-08-16,Кофеварка,Кухня,33,254921.04,8583.20,10.00,86.48,false
2024-08-16,Увлажнитель воздуха,Дом и быт,35,210688.10,6019.66,0.00,112.73,false
2024-08-16,Набор посуды,Дом и быт,38,272628.72,7174.44,0.00,150.08,false
2024-08-16,Фен,Красота,64,253768.96,4309.93,8.00,178.98,false
2024-08-17,Робот-пылесос,Электроника,23,551298.96,26053.83,8.00,87.68,false
2024-08-17,Электрический чайник,Кухня,37,133553.35,3609.55,0.00,108.32,false
2024-08-17,Кофеварка,Кухня,33,255918.30,8429.46,8.00,88.59,false
2024-08-17,Увлажнитель воздуха,Дом и быт,37,217666.56,5882.88,0.00,105.30,false
2024-08-17,Набор посуды,Дом и быт,50,362139.00,7242.78,0.00,154.15,false
2024-08-17,Фен,Красота,92,381593.92,4147.76,0.00,182.48,false
2024-08-18,Робот-пылесос,Электроника,20,546244.20,27312.21,0.00,97.15,false
2024-08-18,Электрический чайник,Кухня,49,164174.99,3526.86,5.00,109.09,false
2024-08-18,Кофеварка,Кухня,32,291262.08,9580.99,5.00,88.07,false
2024-08-18,Увлажнитель воздуха,Дом и быт,45,276646.50,6147.70,0.00,134.79,false
2024-08-18,Набор посуды,Дом и быт,53,378621.93,7143.81,0.00,135.57,false
2024-08-18,Фен,Красота,80,370646.40,4633.08,0.00,190.51,false
2024-08-19,Робот-пылесос,Электроника,26,652093.78,27867.26,10.00,89.59,false
2024-08-19,Электрический чайник,Кухня,64,216440.96,3381.89,0.00,121.00,false
2024-08-19,Кофеварка,Кухня,31,292453.69,9433.99,0.00,88.18,false
2024-08-19,Увлажнитель воздуха,Дом и быт,53,293167.91,5531.47,0.00,136.63,false
2024-08-19,Набор посуды,Дом и быт,54,336609.00,6233.50,0.00,148.74,false
2024-08-19,Фен,Красота,57,271688.79,4766.47,0.00,202.23,false
2024-08-20,Робот-пылесос,Электроника,21,550517.52,26215.12,0.00,75.37,false
2024-08-20,Электрический чайник,Кухня,61,217793.18,3570.38,0.00,113.42,false
2024-08-20,Кофеварка,Кухня,27,244350.81,9526.34,5.00,89.07,false
2024-08-20,Увлажнитель воздуха,Дом и быт,47,296115.51,6300.33,0.00,107.16,false
2024-08-20,Набор посуды,Дом и быт,40,247217.60,6180.44,0.00,159.04,false
2024-08-20,Фен,Красота,49,199580.92,4073.08,0.00,180.24,false
2024-08-21,Робот-пылесос,Электроника,25,663160.50,28833.07,8.00,92.75,false
2024-08-21,Электрический чайник,Кухня,51,173469.87,3401.37,0.00,118.77,false
2024-08-21,Кофеварка,Кухня,42,393153.60,9360.80,0.00,83.41,true
2024-08-21,Увлажнитель воздуха,Дом и быт,44,262484.20,5965.55,0.00,123.15,false
2024-08-21,Набор посуды,Дом и быт,37,238172.33,6775.88,5.00,149.66,false
2024-08-21,Фен,Красота,46,218453.08,4748.98,0.00,186.20,false
2024-08-22,Робот-пылесос,Электроника,36,806769.00,28012.81,20.00,86.87,false
2024-08-22,Электрический чайник,Кухня,46,168485.12,3662.72,0.00,130.97,false
2024-08-22,Кофеварка,Кухня,26,239026.58,9193.33,0.00,86.08,false
2024-08-22,Увлажнитель воздуха,Дом и быт,62,277099.08,5586.68,20.00,120.42,false
2024-08-22,Набор посуды,Дом и быт,41,245267.33,7037.80,15.00,130.57,false
2024-08-22,Фен,Красота,89,300075.96,4214.55,20.00,196.97,false
2024-08-23,Робот-пылесос,Электроника,23,665471.42,28933.54,0.00,85.63,false
2024-08-23,Электрический чайник,Кухня,48,163511.04,3406.48,0.00,98.85,false
2024-08-23,Кофеварка,Кухня,23,214575.05,9329.35,0.00,106.53,false
2024-08-23,Увлажнитель воздуха,Дом и быт,40,219988.00,5789.15,5.00,125.18,false
2024-08-23,Набор посуды,Дом и быт,45,264063.15,6176.91,5.00,141.59,false
2024-08-23,Фен,Красота,70,299228.30,4749.65,10.00,182.39,false
2024-08-24,Робот-пылесос,Электроника,21,606692.52,28890.12,0.00,96.26,false
2024-08-24,Электрический чайник,Кухня,49,160058.99,3266.51,0.00,104.83,false
2024-08-24,Кофеварка,Кухня,21,183521.31,8739.11,0.00,95.29,false
2024-08-24,Увлажнитель воздуха,Дом и быт,44,282075.64,6410.81,0.00,109.56,false
2024-08-24,Набор посуды,Дом и быт,64,434141.44,7140.49,5.00,162.80,false
2024-08-24,Фен,Красота,77,351430.31,4564.03,0.00,190.88,false
2024-08-25,Робот-пылесос,Электроника,21,558151.86,26578.66,0.00,89.34,false
2024-08-25,Электрический чайник,Кухня,43,154856.33,3601.31,0.00,97.41,false
2024-08-25,Кофеварка,Кухня,26,254192.64,9776.64,0.00,87.68,false
2024-08-25,Увлажнитель воздуха,Дом и быт,93,491412.93,5871.12,10.00,144.46,true
2024-08-25,Набор посуды,Дом и быт,56,389697.28,6958.88,0.00,163.04,false
2024-08-25,Фен,Красота,78,352404.78,4518.01,0.00,183.51,false
2024-08-26,Робот-пылесос,Электроника,17,486512.12,28618.36,0.00,86.19,false
2024-08-26,Электрический чайник,Кухня,71,233276.89,3285.59,0.00,99.90,false
2024-08-26,Кофеварка,Кухня,30,279646.80,9812.17,5.00,79.30,false
2024-08-26,Увлажнитель воздуха,Дом и быт,44,283716.84,6448.11,0.00,117.54,false
2024-08-26,Набор посуды,Дом и быт,50,287025.00,6378.33,10.00,150.14,false
2024-08-26,Фен,Красота,72,293870.88,4296.36,5.00,174.40,false
