date,product,category,units_sold,revenue,price,discount_pct,ad_spend,promo
2023-09-21,Спальный мешок,Туризм,24,187383.60,7807.65,0.00,145.18,false
2023-09-21,Велосипед городской,Велоспорт,18,578857.32,32158.74,0.00,149.24,false
2023-09-21,Лыжный комплект,Зимний спорт,16,340327.36,21270.46,0.00,186.50,false
2023-09-22,Беговая дорожка,Фитнес,13,654435.34,50341.18,0.00,118.94,false
2023-09-22,Гантели разборные,Фитнес,52,390112.32,7502.16,0.00,147.12,false
2023-09-22,Палатка туристическая,Туризм,15,246561.60,16437.44,0.00,96.78,false
2023-09-22,Спальный мешок,Туризм,35,266593.60,7616.96,0.00,139.87,false
2023-09-22,Велосипед городской,Велоспорт,30,790169.40,32923.73,20.00,153.32,false
2023-09-22,Лыжный комплект,Зимний спорт,20,435343.20,22912.81,5.00,178.06,false
2023-09-23,Беговая дорожка,Фитнес,14,621392.24,46721.22,5.00,114.48,false
2023-09-23,Гантели разборные,Фитнес,55,392658.75,7139.25,0.00,166.17,false
2023-09-23,Палатка туристическая,Туризм,27,391325.31,15753.84,8.00,107.74,false
2023-09-23,Спальный мешок,Туризм,41,303904.71,7412.31,0.00,152.25,false
2023-09-23,Велосипед городской,Велоспорт,40,1027302.40,32103.20,20.00,147.83,true
2023-09-23,Лыжный комплект,Зимний спорт,21,421490.58,22938.26,12.50,188.47,true
2023-09-24,Беговая дорожка,Фитнес,13,579900.10,44607.70,0.00,117.29,false
2023-09-24,Гантели разборные,Фитнес,63,367370.01,6664.31,12.50,153.33,false
2023-09-24,Палатка туристическая,Туризм,30,420922.80,15250.83,8.00,90.55,false
2023-09-24,Спальный мешок,Туризм,58,365924.90,7210.35,12.50,130.37,false
2023-09-24,Велосипед городской,Велоспорт,24,841873.44,35078.06,0.00,138.59,false
2023-09-24,Лыжный комплект,Зимний спорт,18,416973.60,23165.20,0.00,176.48,false
2023-09-25,Беговая дорожка,Фитнес,10,521267.10,52126.71,0.00,120.06,false
2023-09-25,Гантели разборные,Фитнес,60,435418.20,7256.97,0.00,178.05,false
2023-09-25,Палатка туристическая,Туризм,22,367968.70,16725.85,0.00,103.11,false
2023-09-25,Спальный мешок,Туризм,41,305115.03,7441.83,0.00,154.72,false
2023-09-25,Велосипед городской,Велоспорт,18,606646.26,33702.57,0.00,148.66,false
2023-09-25,Лыжный комплект,Зимний спорт,21,438704.91,24577.30,15.00,187.79,false
2023-09-26,Беговая дорожка,Фитнес,12,522390.36,45823.71,5.00,119.85,false
2023-09-26,Гантели разборные,Фитнес,54,380632.50,7048.75,0.00,124.86,false
2023-09-26,Палатка туристическая,Туризм,21,336356.37,16016.97,0.00,108.22,false
2023-09-26,Спальный мешок,Туризм,68,421483.04,7747.85,20.00,133.71,true
2023-09-26,Велосипед городской,Велоспорт,16,561051.20,35065.70,0.00,143.67,false
2023-09-26,Лыжный комплект,Зимний спорт,15,351374.70,23424.98,0.00,177.01,false
2023-09-27,Беговая дорожка,Фитнес,15,719068.20,47937.88,0.00,111.78,false
2023-09-27,Гантели разборные,Фитнес,53,391452.70,7385.90,0.00,162.92,false
2023-09-27,Палатка туристическая,Туризм,21,296832.48,16629.27,15.00,107.40,false
2023-09-27,Спальный мешок,Туризм,37,304629.88,8233.24,0.00,140.52,false
2023-09-27,Велосипед городской,Велоспорт,18,654295.14,36349.73,0.00,140.14,true
2023-09-27,Лыжный комплект,Зимний спорт,17,357569.16,21033.48,0.00,187.76,false
2023-09-28,Беговая дорожка,Фитнес,15,664354.95,46621.40,5.00,112.52,false
2023-09-28,Гантели разборные,Фитнес,53,367578.85,6935.45,0.00,113.26,false
2023-09-28,Палатка туристическая,Туризм,21,322449.96,15354.76,0.00,101.96,false
2023-09-28,Спальный мешок,Туризм,33,230603.01,6987.97,0.00,145.59,true
2023-09-28,Велосипед городской,Велоспорт,17,548237.59,32249.27,0.00,142.24,false
2023-09-28,Лыжный комплект,Зимний спорт,18,406862.28,22603.46,0.00,185.31,false
2023-09-29,Беговая дорожка,Фитнес,21,778163.40,46319.25,20.00,112.41,false
2023-09-29,Гантели разборные,Фитнес,59,414829.59,7031.01,0.00,125.57,true
2023-09-29,Палатка туристическая,Туризм,23,299950.36,16301.65,20.00,80.52,false
2023-09-29,Спальный мешок,Туризм,32,230368.96,7825.03,8.00,127.72,false
2023-09-29,Велосипед городской,Велоспорт,18,643606.92,35755.94,0.00,157.57,false
2023-09-29,Лыжный комплект,Зимний спорт,18,413360.82,22964.49,0.00,179.05,false
2023-09-30,Беговая дорожка,Фитнес,11,491052.32,44641.12,0.00,111.76,false
2023-09-30,Гантели разборные,Фитнес,43,290886.83,6764.81,0.00,137.59,false
2023-09-30,Палатка туристическая,Туризм,30,452283.90,15076.13,0.00,107.34,false
2023-09-30,Спальный мешок,Туризм,42,309670.20,7373.10,0.00,121.39,true
2023-09-30,Велосипед городской,Велоспорт,23,801165.21,34833.27,0.00,162.61,false
2023-09-30,Лыжный комплект,Зимний спорт,25,612394.00,24495.76,0.00,191.86,false
2023-10-01,Беговая дорожка,Фитнес,13,577557.63,44427.51,0.00,112.77,false
2023-10-01,Гантели разборные,Фитнес,52,382075.20,7347.60,0.00,174.48,false
2023-10-01,Палатка туристическая,Туризм,23,361969.63,16566.11,5.00,95.54,false
2023-10-01,Спальный мешок,Туризм,70,502250.70,7972.24,10.00,164.91,false
2023-10-01,Велосипед городской,Велоспорт,37,1059095.40,35780.25,20.00,142.13,false
2023-10-01,Лыжный комплект,Зимний спорт,17,377947.57,22232.21,0.00,190.84,false
2023-10-02,Беговая дорожка,Фитнес,14,715178.10,51084.15,0.00,113.03,true
2023-10-02,Гантели разборные,Фитнес,59,385995.11,6542.29,0.00,128.24,false
2023-10-02,Палатка туристическая,Туризм,18,303213.42,16845.19,0.00,103.50,false
2023-10-02,Спальный мешок,Туризм,32,258186.88,8068.34,0.00,116.06,false
2023-10-02,Велосипед городской,Велоспорт,22,780229.56,35464.98,0.00,162.10,false
2023-10-02,Лыжный комплект,Зимний спорт,22,510055.26,23184.33,0.00,187.50,true
2023-10-03,Беговая дорожка,Фитнес,14,726184.90,51870.35,0.00,108.40,false
2023-10-03,Гантели разборные,Фитнес,61,385100.32,6645.39,5.00,151.60,false
2023-10-03,Палатка туристическая,Туризм,25,338527.50,15045.66,10.00,87.11,false
2023-10-03,Спальный мешок,Туризм,35,277401.60,7925.76,0.00,144.42,false
2023-10-03,Велосипед городской,Велоспорт,24,722922.72,33468.65,10.00,146.94,false
2023-10-03,Лыжный комплект,Зимний спорт,21,465122.49,22148.69,0.00,195.29,false
2023-10-04,Беговая дорожка,Фитнес,26,1244811.10,47877.35,0.00,113.37,true
2023-10-04,Гантели разборные,Фитнес,90,486012.60,6750.17,20.00,180.14,false
2023-10-04,Палатка туристическая,Туризм,27,361243.53,15740.46,15.00,98.84,false
2023-10-04,Спальный мешок,Туризм,34,276956.52,8145.78,0.00,157.76,false
2023-10-04,Велосипед городской,Велоспорт,16,517297.92,34032.76,5.00,166.57,false
2023-10-04,Лыжный комплект,Зимний спорт,19,405983.07,21367.53,0.00,187.64,false
2023-10-05,Беговая дорожка,Фитнес,16,765919.84,47869.99,0.00,105.58,true
2023-10-05,Гантели разборные,Фитнес,63,465620.40,7390.80,0.00,185.42,false
2023-10-05,Палатка туристическая,Туризм,13,208984.49,16075.73,0.00,91.55,false
2023-10-05,Спальный мешок,Туризм,31,238659.39,7698.69,0.00,162.25,false
2023-10-05,Велосипед городской,Велоспорт,17,613468.63,36086.39,0.00,158.60,false
2023-10-05,Лыжный комплект,Зимний спорт,26,522438.02,21841.05,8.00,185.97,false
2023-10-06,Беговая дорожка,Фитнес,14,730273.74,52162.41,0.00,112.29,false
2023-10-06,Гантели разборные,Фитнес,63,398546.82,7442.52,15.00,164.89,false
2023-10-06,Палатка туристическая,Туризм,17,263985.86,15528.58,0.00,102.09,false
2023-10-06,Спальный мешок,Туризм,34,276124.20,8121.30,0.00,125.55,false
2023-10-06,Велосипед городской,Велоспорт,23,754028.32,32783.84,0.00,150.56,false
2023-10-06,Лыжный комплект,Зимний спорт,17,403525.26,23736.78,0.00,196.03,false
2023-10-07,Беговая дорожка,Фитнес,14,627618.60,44829.90,0.00,106.98,false
2023-10-07,Гантели разборные,Фитнес,86,511876.30,7002.41,15.00,153.86,true
2023-10-07,Палатка туристическая,Туризм,18,283561.38,15753.41,0.00,111.26,false
2023-10-07,Спальный мешок,Туризм,47,339573.12,7224.96,0.00,132.11,false
2023-10-07,Велосипед городской,Велоспорт,27,985524.30,36500.90,0.00,153.37,false
2023-10-07,Лыжный комплект,Зимний спорт,27,583837.74,24026.24,10.00,202.61,false
2023-10-08,Беговая дорожка,Фитнес,12,495155.64,44851.05,8.00,99.73,false
2023-10-08,Гантели разборные,Фитнес,38,269027.08,7079.66,0.00,160.83,false
2023-10-08,Палатка туристическая,Туризм,22,325101.04,14777.32,0.00,98.44,false
2023-10-08,Спальный мешок,Туризм,57,417858.45,8145.39,10.00,137.45,false
2023-10-08,Велосипед городской,Велоспорт,23,765315.34,33274.58,0.00,149.63,false
2023-10-08,Лыжный комплект,Зимний спорт,30,586286.70,21714.32,10.00,201.23,true
2023-10-09,Беговая дорожка,Фитнес,13,610778.87,49455.78,5.00,98.98,false
2023-10-09,Гантели разборные,Фитнес,67,480003.41,7164.23,0.00,187.13,false
2023-10-09,Палатка туристическая,Туризм,23,377219.32,16400.84,0.00,104.07,false
2023-10-09,Спальный мешок,Туризм,49,353471.79,7213.71,0.00,134.53,false
2023-10-09,Велосипед городской,Велоспорт,19,668413.92,35179.68,0.00,173.18,false
2023-10-09,Лыжный комплект,Зимний спорт,20,488021.80,24401.09,0.00,200.02,false
2023-10-10,Беговая дорожка,Фитнес,14,631079.26,45077.09,0.00,97.81,false
2023-10-10,Гантели разборные,Фитнес,51,382739.19,7504.69,0.00,188.33,false
2023-10-10,Палатка туристическая,Туризм,35,433266.40,15473.79,20.00,100.01,false
2023-10-10,Спальный мешок,Туризм,59,424870.21,7201.19,0.00,124.23,true
2023-10-10,Велосипед городской,Велоспорт,20,677550.00,33877.50,0.00,169.78,false
2023-10-10,Лыжный комплект,Зимний спорт,18,421959.06,23442.17,0.00,196.44,false
2023-10-11,Беговая дорожка,Фитнес,18,804314.70,44684.15,0.00,105.60,false
2023-10-11,Гантели разборные,Фитнес,90,635776.20,7064.18,0.00,161.26,true
2023-10-11,Палатка туристическая,Туризм,35,521712.45,14906.07,0.00,111.29,true
2023-10-11,Спальный мешок,Туризм,39,279795.75,7174.25,0.00,148.87,false
2023-10-11,Велосипед городской,Велоспорт,20,643759.60,35764.42,10.00,154.30,false
2023-10-11,Лыжный комплект,Зимний спорт,22,482650.52,24376.29,10.00,189.68,false
2023-10-12,Беговая дорожка,Фитнес,11,537950.60,48904.60,0.00,98.79,false
2023-10-12,Гантели разборные,Фитнес,51,360893.34,7076.34,0.00,115.06,false
2023-10-12,Палатка туристическая,Туризм,10,175512.30,17551.23,0.00,95.80,false
2023-10-12,Спальный мешок,Туризм,37,267604.72,7232.56,0.00,144.01,false
2023-10-12,Велосипед городской,Велоспорт,18,573938.82,34658.14,8.00,163.30,false
2023-10-12,Лыжный комплект,Зимний спорт,22,455642.44,20711.02,0.00,196.81,false
2023-10-13,Беговая дорожка,Фитнес,11,580076.97,52734.27,0.00,101.33,false
2023-10-13,Гантели разборные,Фитнес,42,284945.64,6784.42,0.00,107.93,false
2023-10-13,Палатка туристическая,Туризм,16,264152.32,16509.52,0.00,115.35,false
2023-10-13,Спальный мешок,Туризм,32,256670.08,8020.94,0.00,143.51,false
2023-10-13,Велосипед городской,Велоспорт,19,631167.46,33219.34,0.00,172.03,false
2023-10-13,Лыжный комплект,Зимний спорт,13,294887.45,22683.65,0.00,190.42,false
2023-10-14,Беговая дорожка,Фитнес,17,735159.73,48049.66,10.00,98.78,true
2023-10-14,Гантели разборные,Фитнес,49,373404.01,7620.49,0.00,186.73,false
2023-10-14,Палатка туристическая,Туризм,22,376434.08,17110.64,0.00,94.28,false
2023-10-14,Спальный мешок,Туризм,53,381695.40,7201.80,0.00,161.75,false
2023-10-14,Велосипед городской,Велоспорт,27,948592.62,35133.06,0.00,158.98,false
2023-10-14,Лыжный комплект,Зимний спорт,23,528009.16,22956.92,0.00,194.02,false
2023-10-15,Беговая дорожка,Фитнес,12,565942.32,47161.86,0.00,93.89,false
2023-10-15,Гантели разборные,Фитнес,54,413288.46,7653.49,0.00,158.15,false
2023-10-15,Палатка туристическая,Туризм,24,379046.88,15793.62,0.00,97.69,false
2023-10-15,Спальный мешок,Туризм,37,291947.39,7890.47,0.00,178.23,false
2023-10-15,Велосипед городской,Велоспорт,24,864963.36,36040.14,0.00,170.44,false
2023-10-15,Лыжный комплект,Зимний спорт,19,444244.89,23381.31,0.00,209.88,false
2023-10-16,Беговая дорожка,Фитнес,13,601610.23,52888.82,12.50,100.57,false
2023-10-16,Гантели разборные,Фитнес,59,427119.88,7239.32,0.00,106.98,false
2023-10-16,Палатка туристическая,Туризм,30,457649.10,15254.97,0.00,99.35,false
2023-10-16,Спальный мешок,Туризм,40,310313.20,7757.83,0.00,140.62,false
2023-10-16,Велосипед городской,Велоспорт,26,912700.88,36951.46,5.00,174.97,false
2023-10-16,Лыжный комплект,Зимний спорт,21,471417.66,24400.50,8.00,197.09,false
2023-10-17,Беговая дорожка,Фитнес,13,590837.00,45449.00,0.00,103.20,false
2023-10-17,Гантели разборные,Фитнес,54,395560.26,7325.19,0.00,125.14,false
2023-10-17,Палатка туристическая,Туризм,21,336917.70,16043.70,0.00,109.69,false
2023-10-17,Спальный мешок,Туризм,48,356218.08,7421.21,0.00,181.68,false
2023-10-17,Велосипед городской,Велоспорт,26,756867.80,32344.78,10.00,178.76,true
2023-10-17,Лыжный комплект,Зимний спорт,19,428627.46,22559.34,0.00,201.19,false
2023-10-18,Беговая дорожка,Фитнес,18,847449.18,47080.51,0.00,90.96,false
2023-10-18,Гантели разборные,Фитнес,69,508873.62,7374.98,0.00,123.85,false
2023-10-18,Палатка туристическая,Туризм,17,288048.68,16944.04,0.00,108.53,false
2023-10-18,Спальный мешок,Туризм,36,293742.00,8159.50,0.00,148.81,false
2023-10-18,Велосипед городской,Велоспорт,20,670430.20,33521.51,0.00,161.78,false
2023-10-18,Лыжный комплект,Зимний спорт,19,415925.20,21890.80,0.00,191.85,false
2023-10-19,Беговая дорожка,Фитнес,15,733528.65,48901.91,0.00,97.24,false
2023-10-19,Гантели разборные,Фитнес,35,253927.45,7255.07,0.00,118.51,false
2023-10-19,Палатка туристическая,Туризм,23,331864.47,16975.16,15.00,96.84,false
2023-10-19,Спальный мешок,Туризм,45,331625.70,8422.24,12.50,156.02,false
2023-10-19,Велосипед городской,Велоспорт,18,632292.66,35127.37,0.00,178.18,false
2023-10-19,Лыжный комплект,Зимний спорт,15,328784.85,21918.99,0.00,211.58,false
2023-10-20,Беговая дорожка,Фитнес,10,459502.50,45950.25,0.00,98.92,false
2023-10-20,Гантели разборные,Фитнес,41,284944.67,6949.87,0.00,121.88,false
2023-10-20,Палатка туристическая,Туризм,15,266356.50,17757.10,0.00,101.61,false
2023-10-20,Спальный мешок,Туризм,55,370977.20,7100.04,5.00,163.44,false
2023-10-20,Велосипед городской,Велоспорт,29,816715.98,33132.49,15.00,183.45,true
2023-10-20,Лыжный комплект,Зимний спорт,23,501091.34,21786.58,0.00,205.37,true
2023-10-21,Беговая дорожка,Фитнес,10,485145.50,51067.95,5.00,94.63,false
2023-10-21,Гантели разборные,Фитнес,105,588457.80,7005.45,20.00,189.40,true
2023-10-21,Палатка туристическая,Туризм,22,359620.14,17767.79,8.00,92.32,false
2023-10-21,Спальный мешок,Туризм,63,496303.29,7877.83,0.00,170.86,false
2023-10-21,Велосипед городской,Велоспорт,30,1050607.80,35020.26,0.00,183.42,false
2023-10-21,Лыжный комплект,Зимний спорт,23,537824.41,23383.67,0.00,200.73,false
2023-10-22,Беговая дорожка,Фитнес,12,585373.92,48781.16,0.00,92.58,false
2023-10-22,Гантели разборные,Фитнес,60,379629.00,7030.16,10.00,131.47,false
2023-10-22,Палатка туристическая,Туризм,29,484300.87,16700.03,0.00,111.22,false
2023-10-22,Спальный мешок,Туризм,54,445305.60,8246.40,0.00,144.53,true
2023-10-22,Велосипед городской,Велоспорт,26,859209.78,33046.53,0.00,175.04,false
2023-10-22,Лыжный комплект,Зимний спорт,34,640029.26,21513.58,12.50,198.19,false
2023-10-23,Беговая дорожка,Фитнес,14,648140.08,46295.72,0.00,97.77,false
2023-10-23,Гантели разборные,Фитнес,61,440333.38,7218.58,0.00,136.68,false
2023-10-23,Палатка туристическая,Туризм,23,382468.15,16629.05,0.00,107.42,false
2023-10-23,Спальный мешок,Туризм,65,417912.30,8036.77,20.00,154.18,false
2023-10-23,Велосипед городской,Велоспорт,27,867061.26,32113.38,0.00,177.96,false
2023-10-23,Лыжный комплект,Зимний спорт,25,557451.00,22298.04,0.00,197.36,false
2023-10-24,Беговая дорожка,Фитнес,17,764624.64,44977.92,0.00,89.43,false
2023-10-24,Гантели разборные,Фитнес,75,486216.00,7203.20,10.00,164.05,false
2023-10-24,Палатка туристическая,Туризм,21,345624.72,16458.32,0.00,97.26,false
2023-10-24,Спальный мешок,Туризм,47,360111.18,7661.94,0.00,146.07,false
2023-10-24,Велосипед городской,Велоспорт,18,606873.60,33715.20,0.00,180.47,false
2023-10-24,Лыжный комплект,Зимний спорт,31,645412.25,23794.00,12.50,203.77,true
2023-10-25,Беговая дорожка,Фитнес,13,673847.07,51834.39,0.00,86.08,false
2023-10-25,Гантели разборные,Фитнес,56,424004.00,7571.50,0.00,135.96,false
2023-10-25,Палатка туристическая,Туризм,21,297680.88,15407.91,8.00,120.13,false
2023-10-25,Спальный мешок,Туризм,36,293079.24,8141.09,0.00,175.49,false
2023-10-25,Велосипед городской,Велоспорт,16,556364.80,34772.80,0.00,183.52,false
2023-10-25,Лыжный комплект,Зимний спорт,17,410850.05,24167.65,0.00,200.75,false
2023-10-26,Беговая дорожка,Фитнес,16,740412.96,46275.81,0.00,100.54,true
2023-10-26,Гантели разборные,Фитнес,49,305938.36,6937.38,10.00,123.73,false
2023-10-26,Палатка туристическая,Туризм,19,285924.16,15840.68,5.00,109.89,false
2023-10-26,Спальный мешок,Туризм,35,288423.80,8240.68,0.00,159.48,false
2023-10-26,Велосипед городской,Велоспорт,22,723694.62,36550.23,10.00,187.65,false
2023-10-26,Лыжный комплект,Зимний спорт,16,337936.00,21121.00,0.00,203.02,false
2023-10-27,Беговая дорожка,Фитнес,12,625819.44,52151.62,0.00,100.99,true
2023-10-27,Гантели разборные,Фитнес,49,361632.25,7380.25,0.00,162.01,false
2023-10-27,Палатка туристическая,Туризм,14,244843.62,17488.83,0.00,101.33,false
2023-10-27,Спальный мешок,Туризм,43,269347.27,7369.28,15.00,143.29,false
2023-10-27,Велосипед городской,Велоспорт,26,858665.34,33025.59,0.00,172.81,false
2023-10-27,Лыжный комплект,Зимний спорт,28,648817.68,23172.06,0.00,201.95,false
2023-10-28,Беговая дорожка,Фитнес,8,429684.00,53710.50,0.00,87.51,false
2023-10-28,Гантели разборные,Фитнес,41,281855.32,6874.52,0.00,178.32,false
2023-10-28,Палатка туристическая,Туризм,21,348310.41,16586.21,0.00,123.62,false
2023-10-28,Спальный мешок,Туризм,55,395254.20,7186.44,0.00,155.79,false
2023-10-28,Велосипед городской,Велоспорт,45,1190796.75,33077.69,20.00,178.13,true
2023-10-28,Лыжный комплект,Зимний спорт,22,521958.80,23725.40,0.00,203.69,false
2023-10-29,Беговая дорожка,Фитнес,18,737010.36,48170.61,15.00,101.33,true
2023-10-29,Гантели разборные,Фитнес,69,439043.55,7271.94,12.50,150.66,false
2023-10-29,Палатка туристическая,Туризм,32,449343.68,15602.21,10.00,100.32,false
2023-10-29,Спальный мешок,Туризм,79,556351.18,7824.91,10.00,181.14,true
2023-10-29,Велосипед городской,Велоспорт,29,918028.06,31656.14,0.00,182.44,false
2023-10-29,Лыжный комплект,Зимний спорт,18,398431.26,22135.07,0.00,214.80,false
2023-10-30,Беговая дорожка,Фитнес,11,533469.75,48497.25,0.00,94.77,false
2023-10-30,Гантели разборные,Фитнес,66,457589.22,6933.17,0.00,147.25,false
2023-10-30,Палатка туристическая,Туризм,27,455740.83,16879.29,0.00,127.32,false
2023-10-30,Спальный мешок,Туризм,41,343682.91,8382.51,0.00,189.39,false
2023-10-30,Велосипед городской,Велоспорт,32,845250.88,31075.40,15.00,180.63,true
2023-10-30,Лыжный комплект,Зимний спорт,25,536055.00,21442.20,0.00,209.55,false
2023-10-31,Беговая дорожка,Фитнес,21,901042.38,53633.48,20.00,93.40,true
2023-10-31,Гантели разборные,Фитнес,54,412927.20,7646.80,0.00,111.96,false
2023-10-31,Палатка туристическая,Туризм,23,385451.02,16758.74,0.00,127.45,false
2023-10-31,Спальный мешок,Туризм,50,356576.00,7131.52,0.00,195.03,false
2023-10-31,Велосипед городской,Велоспорт,19,682372.27,35914.33,0.00,173.65,false
2023-10-31,Лыжный комплект,Зимний спорт,27,563734.89,20879.07,0.00,199.66,true
2023-11-01,Беговая дорожка,Фитнес,11,577523.32,52502.12,0.00,97.42,false
2023-11-01,Гантели разборные,Фитнес,67,492435.26,7349.78,0.00,173.28,false
2023-11-01,Палатка туристическая,Туризм,29,379578.68,15398.73,15.00,102.40,false
2023-11-01,Спальный мешок,Туризм,49,330072.33,7484.63,10.00,164.98,false
2023-11-01,Велосипед городской,Велоспорт,20,662000.00,33100.00,0.00,185.43,false
2023-11-01,Лыжный комплект,Зимний спорт,16,379375.52,23710.97,0.00,199.64,false
2023-11-02,Беговая дорожка,Фитнес,11,577458.86,52496.26,0.00,94.08,false
2023-11-02,Гантели разборные,Фитнес,52,394226.56,7581.28,0.00,151.97,false
2023-11-02,Палатка туристическая,Туризм,19,307620.45,17598.42,8.00,116.45,false
2023-11-02,Спальный мешок,Туризм,36,296571.24,8238.09,0.00,174.45,false
2023-11-02,Велосипед городской,Велоспорт,20,713658.20,35682.91,0.00,196.49,false
2023-11-02,Лыжный комплект,Зимний спорт,26,473653.96,20819.96,12.50,203.44,false
2023-11-03,Беговая дорожка,Фитнес,10,461692.20,46169.22,0.00,85.83,false
2023-11-03,Гантели разборные,Фитнес,52,365403.48,7026.99,0.00,190.69,false
2023-11-03,Палатка туристическая,Туризм,16,271527.20,16970.45,0.00,105.79,false
2023-11-03,Спальный мешок,Туризм,62,389522.44,7391.31,15.00,150.12,false
2023-11-03,Велосипед городской,Велоспорт,33,987649.08,34204.30,12.50,187.19,false
2023-11-03,Лыжный комплект,Зимний спорт,35,634658.85,20147.90,10.00,218.59,false
2023-11-04,Беговая дорожка,Фитнес,9,469158.03,52128.67,0.00,89.17,false
2023-11-04,Гантели разборные,Фитнес,46,354027.04,7696.24,0.00,159.43,false
2023-11-04,Палатка туристическая,Туризм,25,395071.00,15802.84,0.00,123.22,false
2023-11-04,Спальный мешок,Туризм,47,374026.94,7958.02,0.00,196.50,false
2023-11-04,Велосипед городской,Велоспорт,35,1154385.75,32982.45,0.00,198.68,false
2023-11-04,Лыжный комплект,Зимний спорт,26,489304.66,20910.46,10.00,216.92,false
2023-11-05,Беговая дорожка,Фитнес,10,472669.30,47266.93,0.00,93.59,false
2023-11-05,Гантели разборные,Фитнес,63,425349.54,6751.58,0.00,157.42,false
2023-11-05,Палатка туристическая,Туризм,28,384331.64,15251.26,10.00,115.27,false
2023-11-05,Спальный мешок,Туризм,51,364861.14,7154.14,0.00,157.88,false
2023-11-05,Велосипед городской,Велоспорт,30,983064.00,32768.80,0.00,189.88,false
2023-11-05,Лыжный комплект,Зимний спорт,18,426480.66,23693.37,0.00,204.81,false
2023-11-06,Беговая дорожка,Фитнес,9,467286.30,51920.70,0.00,82.78,false
2023-11-06,Гантели разборные,Фитнес,80,545767.20,6822.09,0.00,115.99,true
2023-11-06,Палатка туристическая,Туризм,22,337394.86,15336.13,0.00,122.39,false
2023-11-06,Спальный мешок,Туризм,44,342886.28,7792.87,0.00,187.31,false
2023-11-06,Велосипед городской,Велоспорт,22,681957.54,30998.07,0.00,193.81,false
2023-11-06,Лыжный комплект,Зимний спорт,29,559569.79,20973.39,8.00,208.27,false
2023-11-07,Беговая дорожка,Фитнес,12,639172.08,53264.34,0.00,88.41,false
2023-11-07,Гантели разборные,Фитнес,54,422296.74,7820.31,0.00,126.74,false
2023-11-07,Палатка туристическая,Туризм,31,434495.69,15573.32,10.00,112.17,false
2023-11-07,Спальный мешок,Туризм,50,367944.50,7358.89,0.00,164.24,false
2023-11-07,Велосипед городской,Велоспорт,23,730894.92,31778.04,0.00,186.74,false
2023-11-07,Лыжный комплект,Зимний спорт,22,494560.88,23663.20,5.00,221.12,false
2023-11-08,Беговая дорожка,Фитнес,17,810527.19,47678.07,0.00,80.59,true
2023-11-08,Гантели разборные,Фитнес,65,495752.40,7626.96,0.00,173.65,false
2023-11-08,Палатка туристическая,Туризм,34,487432.84,16866.19,15.00,127.86,false
2023-11-08,Спальный мешок,Туризм,41,308858.33,7533.13,0.00,159.56,false
2023-11-08,Велосипед городской,Велоспорт,20,701814.20,35090.71,0.00,187.50,true
2023-11-08,Лыжный комплект,Зимний спорт,19,427381.44,22493.76,0.00,208.30,false
2023-11-09,Беговая дорожка,Фитнес,14,685930.42,48995.03,0.00,86.42,true
2023-11-09,Гантели разборные,Фитнес,49,330673.07,6748.43,0.00,155.04,false
2023-11-09,Палатка туристическая,Туризм,21,318309.39,15157.59,0.00,115.06,false
2023-11-09,Спальный мешок,Туризм,38,269114.10,7081.95,0.00,203.03,false
2023-11-09,Велосипед городской,Велоспорт,22,730838.24,33219.92,0.00,192.21,false
2023-11-09,Лыжный комплект,Зимний спорт,19,365358.98,22622.85,15.00,220.41,false
2023-11-10,Беговая дорожка,Фитнес,17,758389.04,48490.34,8.00,90.04,true
2023-11-10,Гантели разборные,Фитнес,56,406246.40,7254.40,0.00,111.98,false
2023-11-10,Палатка туристическая,Туризм,19,329440.24,17338.96,0.00,110.25,false
2023-11-10,Спальный мешок,Туризм,40,318856.40,7971.41,0.00,156.76,false
2023-11-10,Велосипед городской,Велоспорт,25,884527.50,35381.10,0.00,185.19,false
2023-11-10,Лыжный комплект,Зимний спорт,25,517259.25,20690.37,0.00,221.95,false
2023-11-11,Беговая дорожка,Фитнес,12,564652.92,47054.41,0.00,79.07,false
2023-11-11,Гантели разборные,Фитнес,85,526087.10,7073.44,12.50,174.77,true
2023-11-11,Палатка туристическая,Туризм,27,401912.55,17512.53,15.00,131.18,false
2023-11-11,Спальный мешок,Туризм,57,408501.90,8190.51,12.50,177.95,false
2023-11-11,Велосипед городской,Велоспорт,28,904319.08,32297.11,0.00,188.60,false
2023-11-11,Лыжный комплект,Зимний спорт,30,591876.60,21444.80,8.00,221.58,false
2023-11-12,Беговая дорожка,Фитнес,10,520578.80,52057.88,0.00,78.53,false
2023-11-12,Гантели разборные,Фитнес,54,309606.84,6745.25,15.00,159.06,false
2023-11-12,Палатка туристическая,Туризм,27,405676.89,16331.59,8.00,136.99,false
2023-11-12,Спальный мешок,Туризм,76,491021.56,7383.78,12.50,171.05,false
2023-11-12,Велосипед городской,Велоспорт,34,1022038.98,34354.25,12.50,196.34,false
2023-11-12,Лыжный комплект,Зимний спорт,31,625323.32,20171.72,0.00,220.72,false
2023-11-13,Беговая дорожка,Фитнес,13,624574.73,48044.21,0.00,84.30,false
2023-11-13,Гантели разборные,Фитнес,65,445254.55,6850.07,0.00,188.16,false
2023-11-13,Палатка туристическая,Туризм,29,450325.34,15528.46,0.00,126.09,false
2023-11-13,Спальный мешок,Туризм,38,300263.46,7901.67,0.00,166.93,false
